

[info]
SOLAR F.V. EUITI

Fecha;Hora;G_H1((47596));G_M1((47596));G_M2((47596));G_M3((47596));T_U0((47596));T_M3((47596));T_M1((47596));T_M2((47596));W_V0((47596));F_L0((47596));Pac(1(47596));Pac(2(47596));Pac(5(47596));Pac(6(47596));Pac(7(47596));Pac(10(47596));Pac(3(47596));Pac(4(47596));Pac(8(47596));Pac(9(47596));Pac(11(47596));Pac(12(47596))
;;Wh/m�;Wh/m�;Wh/m�;Wh/m�;캜;캜;캜;캜;m/s;%;W;W;W;W;W;W;W;W;W;W;W;W
;;Suma;Suma;Suma;Suma;Valor medio;Valor medio;Valor medio;Valor medio;Valor medio;Valor medio;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma;Suma
[start]
17.08.2013;15:15:00;50,25;75,00;71,83;73,83;36,20;56,50;59,00;58,50;0,00;22,40;862,00;768,00;748,00;851,00;709,00;819,00;932,00;805,00;891,00;468,00;840,00;1895,00
17.08.2013;15:20:00;49,75;74,50;71,00;73,50;36,10;56,50;59,00;58,70;0,00;22,20;858,00;761,00;732,00;849,00;703,00;811,00;927,00;806,00;882,00;463,00;833,00;1874,00
17.08.2013;15:25:00;49,33;73,92;70,75;73,17;36,50;56,00;57,30;56,40;0,10;23,20;856,00;763,00;733,00;849,00;701,00;807,00;923,00;804,00;877,00;460,00;833,00;1869,00
17.08.2013;15:30:00;49,00;72,83;70,17;72,42;36,80;55,20;56,90;55,70;0,10;20,70;856,00;756,00;730,00;845,00;701,00;801,00;914,00;801,00;869,00;457,00;827,00;1861,00
17.08.2013;15:35:00;48,50;72,25;70,08;71,83;37,00;53,20;55,70;54,50;0,10;19,90;846,00;753,00;732,00;842,00;697,00;794,00;910,00;787,00;861,00;455,00;820,00;1846,00
17.08.2013;15:40:00;48,17;71,58;69,83;71,58;36,90;54,00;56,10;54,80;0,10;20,40;842,00;747,00;729,00;832,00;689,00;788,00;902,00;791,00;856,00;452,00;814,00;1837,00
17.08.2013;15:45:00;48,00;71,33;69,75;71,50;36,90;54,80;57,50;56,10;0,00;19,60;843,00;740,00;724,00;837,00;691,00;782,00;898,00;788,00;852,00;447,00;807,00;1822,00
17.08.2013;15:50:00;46,08;68,75;67,33;69,08;37,10;55,70;58,50;57,10;0,00;18,60;812,00;711,00;699,00;809,00;667,00;746,00;863,00;761,00;814,00;427,00;770,00;1747,00
17.08.2013;15:55:00;44,25;66,17;65,00;66,75;37,60;56,40;58,60;57,30;0,00;19,20;785,00;687,00;668,00;779,00;636,00;719,00;830,00;732,00;777,00;411,00;746,00;1691,00
17.08.2013;16:00:00;45,17;67,67;66,58;68,33;37,50;54,90;56,70;55,50;0,10;19,30;813,00;709,00;693,00;807,00;665,00;742,00;855,00;754,00;807,00;424,00;771,00;1735,00
17.08.2013;16:05:00;44,33;65,92;65,17;67,08;37,20;54,00;55,40;53,70;0,10;18,80;795,00;691,00;676,00;778,00;645,00;717,00;831,00;737,00;777,00;410,00;749,00;1692,00
17.08.2013;16:10:00;44,33;65,83;65,33;67,00;37,20;53,20;55,00;53,50;0,10;18,10;799,00;692,00;675,00;787,00;646,00;722,00;832,00;737,00;786,00;414,00;753,00;1697,00
17.08.2013;16:15:00;44,00;65,17;64,92;66,58;37,10;53,00;55,20;54,40;0,10;18,70;796,00;686,00;675,00;788,00;640,00;714,00;826,00;730,00;778,00;409,00;745,00;1690,00
17.08.2013;16:20:00;43,08;64,00;64,42;65,83;37,40;52,90;54,80;54,10;0,00;18,20;786,00;676,00;669,00;777,00;638,00;703,00;815,00;732,00;766,00;403,00;736,00;1664,00
17.08.2013;16:25:00;42,25;62,75;63,25;64,75;37,50;52,80;55,00;54,20;0,00;17,70;772,00;661,00;653,00;768,00;627,00;687,00;796,00;715,00;747,00;393,00;719,00;1635,00
17.08.2013;16:30:00;41,75;62,25;63,25;64,50;37,80;53,80;56,10;55,20;0,00;18,00;770,00;655,00;642,00;762,00;626,00;680,00;790,00;711,00;740,00;389,00;712,00;1608,00
17.08.2013;16:35:00;40,83;61,08;62,42;63,67;37,80;53,60;56,00;55,10;0,00;18,30;757,00;643,00;633,00;750,00;623,00;667,00;774,00;707,00;725,00;382,00;698,00;1578,00
17.08.2013;16:40:00;39,75;59,42;61,08;62,33;38,00;53,60;55,50;54,30;0,10;17,80;746,00;631,00;625,00;738,00;604,00;649,00;760,00;689,00;705,00;372,00;683,00;1547,00
17.08.2013;16:45:00;38,25;57,17;59,25;60,25;37,80;52,30;54,30;52,50;0,00;18,10;725,00;613,00;607,00;712,00;583,00;626,00;736,00;660,00;680,00;360,00;664,00;1490,00
17.08.2013;16:50:00;36,92;54,92;57,25;58,08;37,90;52,40;54,50;52,90;0,00;17,90;701,00;585,00;587,00;697,00;569,00;602,00;704,00;649,00;653,00;344,00;638,00;1430,00
17.08.2013;16:55:00;36,75;54,67;57,42;58,25;37,90;52,00;54,30;53,30;0,00;17,60;699,00;585,00;584,00;698,00;573,00;595,00;702,00;647,00;647,00;340,00;631,00;1427,00
17.08.2013;17:00:00;31,75;47,50;50,17;50,67;38,70;51,60;54,50;52,70;0,00;17,10;615,00;506,00;504,00;603,00;510,00;524,00;609,00;564,00;562,00;298,00;556,00;1265,00
17.08.2013;17:05:00;34,50;51,75;54,92;55,67;38,90;50,80;52,60;51,50;0,10;15,80;681,00;554,00;556,00;667,00;548,00;559,00;666,00;617,00;607,00;322,00;596,00;1344,00
17.08.2013;17:10:00;33,67;50,17;54,00;54,33;38,30;49,70;51,50;50,60;0,10;16,70;669,00;545,00;556,00;660,00;542,00;553,00;653,00;616,00;596,00;315,00;590,00;1336,00
17.08.2013;17:15:00;32,92;48,67;52,92;53,08;37,70;48,60;50,50;49,30;0,10;16,80;649,00;530,00;542,00;642,00;524,00;533,00;635,00;598,00;578,00;305,00;571,00;1289,00
17.08.2013;17:20:00;31,75;46,58;51,17;51,25;37,80;48,10;49,90;48,80;0,10;17,20;631,00;510,00;521,00;619,00;507,00;511,00;610,00;575,00;552,00;292,00;549,00;1238,00
17.08.2013;17:25:00;30,75;44,92;49,33;49,75;37,80;46,80;48,60;47,50;0,10;17,50;613,00;493,00;511,00;607,00;496,00;492,00;588,00;562,00;530,00;281,00;532,00;1191,00
17.08.2013;17:30:00;29,83;43,50;48,42;48,50;37,80;46,30;47,80;46,60;0,00;17,60;590,00;477,00;490,00;591,00;483,00;472,00;569,00;549,00;509,00;271,00;512,00;1140,00
17.08.2013;17:35:00;29,25;42,50;48,00;47,83;38,00;47,10;48,60;47,40;0,00;17,30;595,00;466,00;487,00;588,00;474,00;466,00;560,00;543,00;500,00;266,00;505,00;1127,00
17.08.2013;17:40:00;27,25;39,58;45,00;44,92;38,40;46,70;48,30;47,50;0,00;17,40;560,00;434,00;453,00;553,00;445,00;431,00;521,00;510,00;462,00;245,00;470,00;1046,00
17.08.2013;17:45:00;26,17;37,92;43,75;43,42;38,60;46,30;48,30;47,30;0,00;17,10;541,00;414,00;440,00;539,00;434,00;409,00;499,00;492,00;437,00;233,00;445,00;999,00
17.08.2013;17:50:00;25,58;37,08;43,33;43,00;38,50;46,10;48,30;46,90;0,00;17,10;534,00;405,00;433,00;528,00;427,00;398,00;490,00;479,00;426,00;225,00;435,00;968,00
17.08.2013;17:55:00;24,75;35,58;42,42;41,83;39,00;46,20;48,90;47,10;0,00;16,90;520,00;389,00;416,00;513,00;419,00;382,00;470,00;476,00;406,00;216,00;418,00;932,00
17.08.2013;18:00:00;23,58;34,08;41,08;40,50;39,10;45,60;48,40;46,50;0,00;17,30;507,00;371,00;405,00;497,00;399,00;365,00;451,00;456,00;387,00;206,00;365,00;886,00
17.08.2013;18:05:00;22,50;32,25;39,25;38,75;39,20;44,70;47,40;45,50;0,10;16,70;490,00;352,00;385,00;483,00;385,00;343,00;428,00;439,00;363,00;195,00;270,00;838,00
17.08.2013;18:10:00;21,25;30,25;37,50;36,67;38,60;42,90;45,30;43,80;0,00;17,00;467,00;330,00;368,00;461,00;361,00;321,00;401,00;419,00;337,00;180,00;322,00;789,00
17.08.2013;18:15:00;20,33;28,58;35,92;35,17;38,50;42,50;44,80;43,20;0,00;17,60;448,00;313,00;354,00;442,00;354,00;302,00;380,00;399,00;316,00;169,00;255,00;738,00
17.08.2013;18:20:00;19,58;27,08;35,08;34,08;38,60;42,40;45,00;43,20;0,00;17,50;435,00;296,00;341,00;434,00;341,00;288,00;362,00;390,00;297,00;160,00;275,00;697,00
17.08.2013;18:25:00;18,75;25,92;33,83;33,08;38,90;41,90;44,70;43,00;0,00;17,40;423,00;281,00;324,00;415,00;328,00;274,00;345,00;372,00;282,00;153,00;219,00;659,00
17.08.2013;18:30:00;17,58;24,25;32,83;31,58;39,20;42,00;45,10;43,00;0,00;16,60;404,00;261,00;310,00;401,00;313,00;254,00;320,00;363,00;258,00;144,00;223,00;606,00
17.08.2013;18:35:00;16,25;22,42;30,67;29,75;38,80;40,90;44,20;41,30;0,00;17,10;380,00;241,00;294,00;375,00;293,00;233,00;295,00;339,00;234,00;129,00;205,00;558,00
17.08.2013;18:40:00;15,08;20,75;29,25;28,00;38,50;40,60;43,50;41,00;0,00;17,00;358,00;221,00;270,00;352,00;279,00;214,00;273,00;319,00;214,00;115,00;154,00;509,00
17.08.2013;18:45:00;13,83;19,17;27,67;26,33;38,20;39,70;42,20;40,00;0,00;17,40;342,00;202,00;254,00;334,00;257,00;196,00;251,00;296,00;195,00;103,00;136,00;461,00
17.08.2013;18:50:00;12,58;17,50;26,00;24,67;38,50;39,60;41,70;39,80;0,00;17,30;322,00;184,00;241,00;316,00;238,00;176,00;226,00;282,00;171,00;91,00;140,00;410,00
17.08.2013;18:55:00;11,17;15,92;24,25;22,92;38,50;38,90;40,60;39,40;0,00;17,80;295,00;163,00;222,00;290,00;222,00;156,00;204,00;256,00;145,00;79,00;90,00;361,00
17.08.2013;19:00:00;10,00;14,50;23,17;21,83;38,30;38,30;40,30;38,80;0,00;17,60;283,00;147,00;212,00;277,00;205,00;140,00;185,00;241,00;128,00;71,00;74,00;325,00
17.08.2013;19:05:00;8,83;13,58;22,08;20,67;38,60;37,70;39,30;38,20;0,00;17,30;267,00;134,00;191,00;265,00;193,00;125,00;168,00;226,00;113,00;63,00;70,00;293,00
17.08.2013;19:10:00;7,92;12,25;20,67;19,33;38,90;37,40;38,60;37,60;0,00;17,10;246,00;120,00;174,00;243,00;183,00;110,00;151,00;213,00;98,00;56,00;68,00;261,00
17.08.2013;19:15:00;7,00;10,75;18,42;17,33;38,40;36,60;37,50;36,60;0,10;17,40;226,00;92,00;157,00;217,00;168,00;95,00;130,00;191,00;82,00;47,00;63,00;219,00
17.08.2013;19:20:00;6,42;9,58;17,67;13,33;37,80;35,70;36,30;35,70;0,00;17,50;205,00;63,00;143,00;201,00;154,00;81,00;112,00;171,00;66,00;41,00;60,00;194,00
17.08.2013;19:25:00;3,83;6,33;16,00;12,50;38,00;35,30;36,00;35,30;0,00;17,70;189,00;57,00;130,00;179,00;134,00;68,00;96,00;157,00;53,00;35,00;57,00;164,00
17.08.2013;19:30:00;3,00;5,83;15,08;11,92;37,90;34,60;35,60;34,40;0,00;17,30;180,00;52,00;117,00;166,00;124,00;57,00;84,00;141,00;46,00;29,00;52,00;146,00
17.08.2013;19:35:00;2,92;5,67;13,75;8,83;38,10;34,40;35,10;33,90;0,00;17,50;159,00;45,00;103,00;153,00;113,00;43,00;72,00;127,00;39,00;26,00;45,00;126,00
17.08.2013;19:40:00;2,92;5,50;10,25;5,33;38,20;33,80;34,70;33,50;0,10;17,30;141,00;41,00;91,00;137,00;97,00;37,00;62,00;115,00;34,00;24,00;42,00;109,00
17.08.2013;19:45:00;2,75;5,25;11,08;5,08;37,70;33,30;34,40;33,10;0,00;17,60;126,00;39,00;81,00;105,00;86,00;33,00;54,00;100,00;30,00;22,00;40,00;100,00
17.08.2013;19:50:00;2,58;5,08;8,33;4,75;37,70;32,90;34,10;32,80;0,00;17,60;108,00;36,00;71,00;60,00;74,00;29,00;48,00;69,00;26,00;20,00;37,00;92,00
17.08.2013;19:55:00;2,42;4,67;5,67;4,42;37,90;32,60;33,90;32,60;0,00;17,70;99,00;33,00;56,00;50,00;65,00;27,00;44,00;52,00;25,00;19,00;33,00;85,00
17.08.2013;20:00:00;2,17;4,25;4,58;4,00;37,90;32,40;33,70;32,50;0,00;17,80;72,00;29,00;42,00;41,00;48,00;24,00;38,00;41,00;22,00;17,00;29,00;74,00
17.08.2013;20:05:00;2,00;4,00;4,33;3,67;37,70;31,90;33,40;32,40;0,00;18,00;69,00;25,00;39,00;37,00;43,00;20,00;36,00;38,00;19,00;15,00;26,00;60,00
17.08.2013;20:10:00;1,92;3,83;4,08;3,67;37,70;31,90;33,20;32,10;0,00;18,10;58,00;22,00;35,00;33,00;38,00;19,00;33,00;36,00;18,00;12,00;23,00;54,00
17.08.2013;20:15:00;1,75;3,58;4,58;3,83;37,70;31,50;32,90;31,80;0,00;18,30;55,00;19,00;33,00;35,00;37,00;17,00;31,00;36,00;16,00;11,00;21,00;48,00
17.08.2013;20:20:00;1,83;3,33;4,50;4,00;37,80;31,30;32,80;31,80;0,00;18,40;42,00;20,00;31,00;35,00;33,00;18,00;27,00;37,00;15,00;6,00;20,00;46,00
17.08.2013;20:25:00;1,75;3,25;4,58;3,92;37,70;31,20;32,70;31,90;0,00;18,30;41,00;20,00;28,00;34,00;30,00;18,00;28,00;37,00;14,00;6,00;19,00;45,00
17.08.2013;20:30:00;1,75;3,50;4,58;4,08;37,70;31,10;32,60;31,70;0,00;18,20;38,00;20,00;29,00;35,00;27,00;18,00;27,00;33,00;14,00;6,00;21,00;47,00
17.08.2013;20:35:00;1,92;3,50;4,58;4,08;37,20;31,30;32,70;31,70;0,00;18,50;37,00;21,00;30,00;38,00;30,00;18,00;28,00;35,00;15,00;6,00;23,00;53,00
17.08.2013;20:40:00;1,75;3,33;4,08;3,75;37,10;31,30;32,70;31,60;0,00;18,60;35,00;20,00;30,00;31,00;30,00;17,00;27,00;31,00;15,00;5,00;21,00;50,00
17.08.2013;20:45:00;1,58;2,92;3,42;2,92;37,10;31,30;32,70;31,50;0,00;18,50;26,00;16,00;22,00;24,00;22,00;13,00;23,00;26,00;10,00;1,00;17,00;39,00
17.08.2013;20:50:00;1,50;2,17;2,58;2,33;37,10;31,30;32,70;31,50;0,00;18,40;21,00;12,00;16,00;18,00;14,00;10,00;18,00;17,00;2,00;0,00;13,00;28,00
17.08.2013;20:55:00;1,25;1,75;1,75;1,75;37,10;31,00;32,50;31,40;0,00;18,50;13,00;7,00;11,00;13,00;12,00;4,00;11,00;14,00;0,00;0,00;9,00;13,00
17.08.2013;21:00:00;1,08;1,33;1,00;1,25;37,10;30,80;32,20;31,20;0,00;18,20;8,00;1,00;4,00;8,00;7,00;0,00;0,00;10,00;0,00;0,00;2,00;0,00
17.08.2013;21:05:00;1,08;0,92;0,75;0,67;37,10;30,70;32,00;30,90;0,00;18,50;5,00;0,00;4,00;4,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
17.08.2013;21:10:00;1,08;0,67;0,67;0,33;37,00;30,40;31,90;30,80;0,00;18,70;3,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;-;-;0,00;0,00
17.08.2013;21:15:00;1,08;0,67;0,50;0,25;37,00;30,40;31,70;30,70;0,00;18,60;0,00;0,00;0,00;0,00;0,00;-;0,00;0,00;-;-;0,00;0,00
17.08.2013;21:20:00;1,08;0,50;0,33;0,17;37,00;30,10;31,50;30,50;0,00;18,60;-;-;-;-;-;-;-;0,00;-;-;-;-
17.08.2013;21:25:00;1,08;0,58;0,42;0,17;36,90;29,60;31,20;30,30;0,00;18,80;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:30:00;1,08;0,50;0,25;0,17;36,90;29,50;31,00;29,90;0,00;18,80;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:35:00;1,08;0,75;0,25;0,17;36,80;29,30;30,80;29,50;0,00;18,90;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:40:00;1,08;0,42;0,33;0,17;36,80;29,10;30,60;29,50;0,00;18,70;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:45:00;1,08;0,50;0,33;0,17;36,90;28,90;30,40;29,50;0,00;18,60;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:50:00;1,08;0,50;0,33;0,17;36,50;28,60;30,20;29,50;0,00;18,90;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;21:55:00;1,08;0,50;0,33;0,17;36,50;28,70;30,10;29,80;0,00;18,60;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:00:00;1,08;0,50;0,33;0,17;36,40;28,40;30,10;29,90;0,00;19,00;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:05:00;1,08;0,50;0,25;0,17;36,20;28,40;30,20;29,80;0,00;19,80;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:10:00;1,08;0,42;0,33;0,17;35,80;28,40;30,10;29,70;0,00;20,30;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:15:00;1,08;0,42;0,33;0,17;35,70;28,20;30,00;29,60;0,00;20,90;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:20:00;1,08;0,50;0,33;0,17;35,70;28,50;30,00;29,50;0,00;21,20;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:25:00;1,08;0,42;0,25;0,17;35,70;28,40;30,00;29,10;0,00;21,00;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:30:00;1,08;0,50;0,25;0,17;35,70;28,90;30,30;29,30;0,10;21,10;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:35:00;1,08;0,50;0,33;0,17;35,70;29,20;30,50;29,30;0,10;20,50;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:40:00;1,08;0,42;0,25;0,17;35,70;28,90;30,40;29,20;0,00;20,60;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:45:00;1,08;0,42;0,33;0,17;35,60;28,60;30,10;28,90;0,00;20,70;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:50:00;1,08;0,58;0,33;0,17;35,60;28,20;29,90;28,70;0,00;20,40;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;22:55:00;1,08;0,50;0,33;0,17;35,50;27,60;29,60;28,50;0,00;20,50;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:00:00;1,08;0,50;0,33;0,17;35,10;27,80;29,50;28,50;0,10;20,00;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:05:00;1,08;0,50;0,33;0,17;35,00;27,90;29,60;28,50;0,10;20,10;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:10:00;1,08;0,50;0,33;0,17;34,90;27,90;29,30;28,20;0,00;20,40;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:15:00;1,08;0,42;0,25;0,17;34,80;27,80;29,20;28,20;0,10;21,20;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:20:00;1,08;0,50;0,33;0,17;34,40;27,80;29,20;28,20;0,10;21,80;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:25:00;1,08;0,42;0,33;0,17;34,30;27,50;29,10;28,00;0,10;21,80;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:30:00;1,08;0,50;0,33;0,17;34,30;27,70;29,00;27,90;0,10;22,40;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:35:00;1,08;0,42;0,33;0,17;34,10;27,60;28,90;27,90;0,10;22,40;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:40:00;1,08;0,50;0,33;0,17;34,00;27,50;28,80;27,70;0,10;22,90;-;-;-;-;-;-;-;-;-;-;-;-
17.08.2013;23:45:00;1,08;0,50;0,33;0,17;33,80;27,10;28,50;27,40;0,10;23,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:00:00;1,08;0,50;0,33;0,17;33,50;26,70;28,10;27,10;0,10;24,10;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:05:00;1,08;0,42;0,33;0,17;33,50;26,60;28,10;27,00;0,10;24,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:10:00;1,08;0,50;0,33;0,17;33,40;26,50;28,00;26,70;0,10;24,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:15:00;1,08;0,50;0,33;0,17;33,30;26,20;27,80;26,50;0,00;24,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:20:00;1,08;0,50;0,33;0,17;33,10;26,10;27,60;26,40;0,00;24,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:25:00;1,08;0,50;0,33;0,17;33,00;26,10;27,50;26,20;0,00;24,70;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:30:00;1,08;0,42;0,42;0,17;33,00;26,00;27,30;25,90;0,10;24,70;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:35:00;1,08;0,42;0,33;0,17;33,00;26,00;27,40;26,00;0,10;25,00;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:40:00;1,08;0,42;0,33;0,17;32,80;26,10;27,40;26,00;0,10;24,80;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:45:00;1,08;0,50;0,33;0,17;32,60;25,80;27,20;25,90;0,10;25,10;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:50:00;1,08;0,42;0,33;0,17;32,40;25,80;27,20;25,90;0,00;25,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;00:55:00;1,08;0,50;0,25;0,17;32,40;25,50;27,00;25,70;0,10;25,00;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:00:00;1,08;0,50;0,25;0,17;32,30;25,50;27,00;25,80;0,10;25,10;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:05:00;1,08;0,50;0,33;0,17;32,30;25,50;26,90;25,70;0,10;25,00;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:10:00;1,08;0,50;0,33;0,17;32,20;25,40;26,90;25,70;0,10;25,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:15:00;1,08;0,42;0,25;0,17;31,90;25,40;26,70;25,50;0,00;26,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:20:00;1,08;0,42;0,25;0,17;31,80;25,30;26,50;25,30;0,00;26,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:25:00;1,08;0,50;0,33;0,17;31,70;24,70;26,30;25,10;0,00;26,60;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:30:00;1,08;0,50;0,33;0,17;31,60;24,70;26,20;24,90;0,00;27,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:35:00;1,08;0,42;0,33;0,17;31,60;24,40;26,00;24,70;0,00;27,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:40:00;1,08;0,42;0,25;0,17;31,50;24,40;25,90;24,60;0,10;27,90;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:45:00;1,08;0,42;0,42;0,17;31,20;24,40;25,70;24,30;0,10;28,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:50:00;1,08;0,50;0,33;0,17;30,90;24,30;25,70;24,10;0,10;29,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;01:55:00;1,08;0,50;0,33;0,17;30,80;24,00;25,60;24,10;0,10;31,00;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:00:00;1,08;0,50;0,25;0,17;30,70;23,70;25,40;24,10;0,00;31,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:05:00;1,08;0,50;0,25;0,17;30,60;23,50;25,10;23,80;0,00;32,80;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:10:00;1,08;0,42;0,25;0,17;30,30;23,20;25,00;23,80;0,00;35,10;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:15:00;1,08;0,42;0,42;0,17;30,20;23,20;24,80;23,40;0,00;35,80;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:20:00;1,08;0,58;0,25;0,17;30,10;23,30;24,80;23,30;0,10;36,90;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:25:00;1,08;0,50;0,33;0,17;29,90;23,40;24,80;23,30;0,10;37,60;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:30:00;1,08;0,50;0,25;0,17;29,60;23,40;24,80;23,20;0,10;38,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:35:00;1,08;0,42;0,42;0,17;29,60;23,30;24,80;23,10;0,10;38,60;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:40:00;1,08;0,42;0,25;0,17;29,50;23,20;24,70;23,10;0,10;38,90;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:45:00;1,08;0,50;0,42;0,17;29,50;23,20;24,70;23,10;0,10;39,60;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:50:00;1,08;0,50;0,33;0,17;29,50;23,10;24,60;23,10;0,10;39,70;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;02:55:00;1,08;0,50;0,33;0,17;29,40;23,30;24,60;23,00;0,10;39,90;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:00:00;1,08;0,58;0,33;0,17;29,40;22,90;24,50;22,80;0,10;40,10;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:05:00;1,08;0,42;0,25;0,17;29,50;22,90;24,30;22,60;0,00;40,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:10:00;1,08;0,50;0,42;0,17;29,40;22,80;24,30;22,60;0,10;40,50;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:15:00;1,08;0,50;0,33;0,17;29,30;22,70;24,20;22,60;0,00;40,90;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:20:00;1,08;0,42;0,33;0,17;29,10;22,60;24,10;22,60;0,10;41,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:25:00;1,08;0,42;0,25;0,17;28,80;22,60;24,00;22,50;0,10;41,70;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:30:00;1,08;0,58;0,25;0,17;28,90;22,40;23,90;22,30;0,00;42,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:35:00;1,08;0,50;0,42;0,17;28,90;22,50;23,80;22,20;0,00;42,50;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:40:00;1,08;0,58;0,33;0,17;28,80;22,30;23,80;22,10;0,10;42,30;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:45:00;1,08;0,58;0,25;0,17;28,80;22,30;23,80;22,10;0,10;43,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:50:00;1,08;0,33;0,25;0,17;28,80;22,40;23,80;22,10;0,10;43,40;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;03:55:00;1,08;0,42;0,25;0,17;28,70;22,20;23,80;22,10;0,10;44,00;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;04:00:00;1,08;0,50;0,33;0,17;28,70;22,30;23,70;22,10;0,10;44,20;-;-;-;-;-;-;-;-;-;-;-;-
18.08.2013;04:05:00;1,08;0,58;0,25;0,17;28,70;22,20;23,60;22,00;0,10;44,40;-;-;-;-;-;-;-;-;-;-;-;-
