"Dates";"G0";"Ta"
2013-11-01 05:10:00;0;5.07
2013-11-01 06:10:00;0;5.5
2013-11-01 07:10:00;29.02;5.33
2013-11-01 08:10:00;193;6.69
2013-11-01 09:10:00;346.01;9.5
2013-11-01 10:10:00;425.01;11.96
2013-11-01 11:10:00;597.01;13.7
2013-11-01 12:10:00;480.01;14.68
2013-11-01 13:10:00;404;15.48
2013-11-01 14:10:00;313;15.89
2013-11-01 15:10:00;86;15.86
2013-11-01 16:10:00;39;15.27
2013-11-01 17:10:00;0;13.82
2013-11-01 18:10:00;0;12.37
2013-11-01 19:10:00;0;12.06
2013-11-01 20:10:00;0;11.03
2013-11-01 21:10:00;0;10.09
2013-11-01 22:10:00;0;9.23
2013-11-01 23:10:00;0;8.56
2013-11-02 00:10:00;0;8.15
2013-11-02 01:10:00;0;8.04
2013-11-02 02:10:00;0;8.03
2013-11-02 03:10:00;0;8.59
2013-11-02 04:10:00;0;8.46
2013-11-02 05:10:00;0;8.21
2013-11-02 06:10:00;0;8.03
2013-11-02 07:10:00;26.33;8.14
2013-11-02 08:10:00;202.01;8.63
2013-11-02 09:10:00;365.01;10.87
2013-11-02 10:10:00;502.01;12.88
2013-11-02 11:10:00;573.01;14.54
2013-11-02 12:10:00;595.01;16.03
2013-11-02 13:10:00;547.01;16.95
2013-11-02 14:10:00;458.01;17.44
2013-11-02 15:10:00;316.01;17.37
2013-11-02 16:10:00;138;16.8
2013-11-02 17:10:00;0;15.36
2013-11-02 18:10:00;0;13.83
2013-11-02 19:10:00;0;13.1
2013-11-02 20:10:00;0;12.02
2013-11-02 21:10:00;0;11.05
2013-11-02 22:10:00;0;10.21
2013-11-02 23:10:00;0;9.37
2013-11-03 00:10:00;0;8.65
2013-11-03 01:10:00;0;8.52
2013-11-03 02:10:00;0;8.59
2013-11-03 03:10:00;0;8.7
2013-11-03 04:10:00;0;9.17
2013-11-03 05:10:00;0;9.43
2013-11-03 06:10:00;0;9.47
2013-11-03 07:10:00;16.81;9.06
2013-11-03 08:10:00;57;9.49
2013-11-03 09:10:00;93;11.12
2013-11-03 10:10:00;188;12.96
2013-11-03 11:10:00;278;14.72
2013-11-03 12:10:00;516.01;15.76
2013-11-03 13:10:00;512.01;16.67
2013-11-03 14:10:00;318;16.95
2013-11-03 15:10:00;257;16.65
2013-11-03 16:10:00;135;16.28
2013-11-03 17:10:00;0;14.92
2013-11-03 18:10:00;0;13.48
2013-11-03 19:10:00;0;12.62
2013-11-03 20:10:00;0;11.79
2013-11-03 21:10:00;0;11.01
2013-11-03 22:10:00;0;10.29
2013-11-03 23:10:00;0;9.77
2013-11-04 00:10:00;0;9.42
2013-11-04 01:10:00;0;9.15
2013-11-04 02:10:00;0;9.06
2013-11-04 03:10:00;0;9.07
2013-11-04 04:10:00;0;9.16
2013-11-04 05:10:00;0;9.3
2013-11-04 06:10:00;0;8.98
2013-11-04 07:10:00;21.07;8.85
2013-11-04 08:10:00;163;9.24
2013-11-04 09:10:00;157;10.19
2013-11-04 10:10:00;155;10.73
2013-11-04 11:10:00;191;12.19
2013-11-04 12:10:00;244;13.01
2013-11-04 13:10:00;189;13.21
2013-11-04 14:10:00;219;13.27
2013-11-04 15:10:00;163;13.73
2013-11-04 16:10:00;80;13.8
2013-11-04 17:10:00;0;13.5
2013-11-04 18:10:00;0;13.34
2013-11-04 19:10:00;0;13.66
2013-11-04 20:10:00;0;13.6
2013-11-04 21:10:00;0;13.47
2013-11-04 22:10:00;0;13.23
2013-11-04 23:10:00;0;13.19
2013-11-05 00:10:00;0;13.03
2013-11-05 01:10:00;0;13.01
2013-11-05 02:10:00;0;12.87
2013-11-05 03:10:00;0;12.64
2013-11-05 04:10:00;0;12.47
2013-11-05 05:10:00;0;12.34
2013-11-05 06:10:00;0;12.43
2013-11-05 07:10:00;19.89;12.82
2013-11-05 08:10:00;179;13.19
2013-11-05 09:10:00;251;14.21
2013-11-05 10:10:00;408.01;15.43
2013-11-05 11:10:00;491.01;16.89
2013-11-05 12:10:00;564.01;17.89
2013-11-05 13:10:00;427.01;18.51
2013-11-05 14:10:00;443.01;18.62
2013-11-05 15:10:00;278.01;18.43
2013-11-05 16:10:00;120;17.65
2013-11-05 17:10:00;0;16.46
2013-11-05 18:10:00;0;15.48
2013-11-05 19:10:00;0;15.53
2013-11-05 20:10:00;0;14.55
2013-11-05 21:10:00;0;13.53
2013-11-05 22:10:00;0;12.68
2013-11-05 23:10:00;0;11.85
2013-11-06 00:10:00;0;11
2013-11-06 01:10:00;0;10.77
2013-11-06 02:10:00;0;10.62
2013-11-06 03:10:00;0;10.61
2013-11-06 04:10:00;0;10.98
2013-11-06 05:10:00;0;10.74
2013-11-06 06:10:00;0;10.28
2013-11-06 07:10:00;18.1;10.72
2013-11-06 08:10:00;0;10.68
2013-11-06 09:10:00;0;13.07
2013-11-06 10:10:00;485.01;15.3
2013-11-06 11:10:00;556.01;16.94
2013-11-06 12:10:00;578.01;18.22
2013-11-06 13:10:00;539.01;19.14
2013-11-06 14:10:00;443.01;19.65
2013-11-06 15:10:00;297.01;19.66
2013-11-06 16:10:00;125;19.04
2013-11-06 17:10:00;0;17.57
2013-11-06 18:10:00;0;16.04
2013-11-06 19:10:00;0;15.1
2013-11-06 20:10:00;0;13.92
2013-11-06 21:10:00;0;12.78
2013-11-06 22:10:00;0;11.81
2013-11-06 23:10:00;0;11.02
2013-11-07 00:10:00;0;10.6
2013-11-07 01:10:00;0;10.42
2013-11-07 02:10:00;0;10.14
2013-11-07 03:10:00;0;10.1
2013-11-07 04:10:00;0;9.92
2013-11-07 05:10:00;0;10.5
2013-11-07 06:10:00;0;10.63
2013-11-07 07:10:00;4;10.5
2013-11-07 08:10:00;46;10.64
2013-11-07 09:10:00;138;11
2013-11-07 10:10:00;188;11.45
2013-11-07 11:10:00;321;12.06
2013-11-07 12:10:00;277;12.97
2013-11-07 13:10:00;294;14.14
2013-11-07 14:10:00;378.01;15.05
2013-11-07 15:10:00;158;15.65
2013-11-07 16:10:00;86;15.27
2013-11-07 17:10:00;0;14.3
2013-11-07 18:10:00;0;13.07
2013-11-07 19:10:00;0;12.33
2013-11-07 20:10:00;0;11.54
2013-11-07 21:10:00;0;10.81
2013-11-07 22:10:00;0;10.31
2013-11-07 23:10:00;0;9.79
2013-11-08 00:10:00;0;9.27
2013-11-08 01:10:00;0;8.73
2013-11-08 02:10:00;0;8.34
2013-11-08 03:10:00;0;7.86
2013-11-08 04:10:00;0;7.71
2013-11-08 05:10:00;0;7.92
2013-11-08 06:10:00;0;8.17
2013-11-08 07:10:00;11.8;8.7
2013-11-08 08:10:00;124;9.41
2013-11-08 09:10:00;92;10.55
2013-11-08 10:10:00;63;11.45
2013-11-08 11:10:00;109;12.02
2013-11-08 12:10:00;170;12.85
2013-11-08 13:10:00;244;13.8
2013-11-08 14:10:00;64;14.08
2013-11-08 15:10:00;116;14.12
2013-11-08 16:10:00;68;13.67
2013-11-08 17:10:00;0;12.95
2013-11-08 18:10:00;0;12.02
2013-11-08 19:10:00;0;11.58
2013-11-08 20:10:00;0;10.63
2013-11-08 21:10:00;0;9.57
2013-11-08 22:10:00;0;8.1
2013-11-08 23:10:00;0;7.19
2013-11-09 00:10:00;0;6.73
2013-11-09 01:10:00;0;6.37
2013-11-09 02:10:00;0;5.9
2013-11-09 03:10:00;0;5.85
2013-11-09 04:10:00;0;5.94
2013-11-09 05:10:00;0;5.84
2013-11-09 06:10:00;0;5.15
2013-11-09 07:10:00;0;3.94
2013-11-09 08:10:00;181.01;4.54
2013-11-09 09:10:00;339.01;7.84
2013-11-09 10:10:00;465.01;9.48
2013-11-09 11:10:00;535.01;10.94
2013-11-09 12:10:00;557.01;12.38
2013-11-09 13:10:00;519.01;13.56
2013-11-09 14:10:00;393.01;14.27
2013-11-09 15:10:00;258.01;14.52
2013-11-09 16:10:00;73;14.13
2013-11-09 17:10:00;0;12.9
2013-11-09 18:10:00;0;12.13
2013-11-09 19:10:00;0;11.82
2013-11-09 20:10:00;0;11.26
2013-11-09 21:10:00;0;10.94
2013-11-09 22:10:00;0;10.56
2013-11-09 23:10:00;0;10.18
2013-11-10 00:10:00;0;9.78
2013-11-10 01:10:00;0;9.74
2013-11-10 02:10:00;0;9.21
2013-11-10 03:10:00;0;8.78
2013-11-10 04:10:00;0;8.86
2013-11-10 05:10:00;0;8.71
2013-11-10 06:10:00;0;8.1
2013-11-10 07:10:00;0;7.44
2013-11-10 08:10:00;54;8.02
2013-11-10 09:10:00;57;11.03
2013-11-10 10:10:00;437.01;12.5
2013-11-10 11:10:00;551.01;13.8
2013-11-10 12:10:00;561.01;14.91
2013-11-10 13:10:00;447.01;15.68
2013-11-10 14:10:00;421.01;16.12
2013-11-10 15:10:00;270.01;16.12
2013-11-10 16:10:00;113;15.51
2013-11-10 17:10:00;0;14.2
2013-11-10 18:10:00;0;12.88
2013-11-10 19:10:00;0;12.32
2013-11-10 20:10:00;0;10.99
2013-11-10 21:10:00;0;10.52
2013-11-10 22:10:00;0;10.57
2013-11-10 23:10:00;0;10.58
2013-11-11 00:10:00;0;9.96
2013-11-11 01:10:00;0;9.51
2013-11-11 02:10:00;0;7.9
2013-11-11 03:10:00;0;6.92
2013-11-11 04:10:00;0;6.45
2013-11-11 05:10:00;0;6.13
2013-11-11 06:10:00;0;6
2013-11-11 07:10:00;0;5.86
2013-11-11 08:10:00;178.01;6.73
2013-11-11 09:10:00;335.01;10.48
2013-11-11 10:10:00;465.01;12.99
2013-11-11 11:10:00;537.01;14.81
2013-11-11 12:10:00;562.01;16.28
2013-11-11 13:10:00;521.01;17.45
2013-11-11 14:10:00;421.01;18.06
2013-11-11 15:10:00;278.01;17.96
2013-11-11 16:10:00;108;17.21
2013-11-11 17:10:00;0;15.57
2013-11-11 18:10:00;0;14.15
2013-11-11 19:10:00;0;13.69
2013-11-11 20:10:00;0;12.71
2013-11-11 21:10:00;0;11.29
2013-11-11 22:10:00;0;10.68
2013-11-11 23:10:00;0;10.7
2013-11-12 00:10:00;0;9.85
2013-11-12 01:10:00;0;8.49
2013-11-12 02:10:00;0;8.02
2013-11-12 03:10:00;0;7.81
2013-11-12 04:10:00;0;7.63
2013-11-12 05:10:00;0;7.39
2013-11-12 06:10:00;0;7.23
2013-11-12 07:10:00;0;6.98
2013-11-12 08:10:00;169.01;7.74
2013-11-12 09:10:00;330.01;11.02
2013-11-12 10:10:00;460.01;13.78
2013-11-12 11:10:00;530.01;16.09
2013-11-12 12:10:00;558.01;17.79
2013-11-12 13:10:00;514.01;18.97
2013-11-12 14:10:00;415.01;19.93
2013-11-12 15:10:00;274.01;20.39
2013-11-12 16:10:00;104;19.55
2013-11-12 17:10:00;0;17.82
2013-11-12 18:10:00;0;15.67
2013-11-12 19:10:00;0;14.39
2013-11-12 20:10:00;0;13.44
2013-11-12 21:10:00;0;12.58
2013-11-12 22:10:00;0;11.89
2013-11-12 23:10:00;0;11.3
2013-11-13 00:10:00;0;10.74
2013-11-13 01:10:00;0;10.08
2013-11-13 02:10:00;0;9.78
2013-11-13 03:10:00;0;9.62
2013-11-13 04:10:00;0;9.77
2013-11-13 05:10:00;0;9.75
2013-11-13 06:10:00;0;9.84
2013-11-13 07:10:00;0;10.48
2013-11-13 08:10:00;111;11.25
2013-11-13 09:10:00;149;12.41
2013-11-13 10:10:00;296;13.69
2013-11-13 11:10:00;482.01;13.95
2013-11-13 12:10:00;541.01;15.65
2013-11-13 13:10:00;501.01;16.69
2013-11-13 14:10:00;322;16.91
2013-11-13 15:10:00;135;16.9
2013-11-13 16:10:00;107.01;16.61
2013-11-13 17:10:00;0;14.99
2013-11-13 18:10:00;0;13.54
2013-11-13 19:10:00;0;13.06
2013-11-13 20:10:00;0;12.47
2013-11-13 21:10:00;0;11.85
2013-11-13 22:10:00;0;11.21
2013-11-13 23:10:00;0;10.7
2013-11-14 00:10:00;0;10.23
2013-11-14 01:10:00;0;10
2013-11-14 02:10:00;0;9.43
2013-11-14 03:10:00;0;8.97
2013-11-14 04:10:00;0;8.57
2013-11-14 05:10:00;0;7.95
2013-11-14 06:10:00;0;7.31
2013-11-14 07:10:00;0;6.91
2013-11-14 08:10:00;156.01;6.74
2013-11-14 09:10:00;316.01;9.31
2013-11-14 10:10:00;439.01;11.04
2013-11-14 11:10:00;509.01;12.62
2013-11-14 12:10:00;534.01;14.12
2013-11-14 13:10:00;497.01;15.14
2013-11-14 14:10:00;402.01;15.59
2013-11-14 15:10:00;264.01;15.45
2013-11-14 16:10:00;99;14.58
2013-11-14 17:10:00;0;12.73
2013-11-14 18:10:00;0;11.05
2013-11-14 19:10:00;0;10.15
2013-11-14 20:10:00;0;9.01
2013-11-14 21:10:00;0;8.03
2013-11-14 22:10:00;0;7.24
2013-11-14 23:10:00;0;6.03
2013-11-15 00:10:00;0;5.68
2013-11-15 01:10:00;0;4.81
2013-11-15 02:10:00;0;4.85
2013-11-15 03:10:00;0;5
2013-11-15 04:10:00;0;5.4
2013-11-15 05:10:00;0;5.24
2013-11-15 06:10:00;0;5.67
2013-11-15 07:10:00;0;5.31
2013-11-15 08:10:00;160.01;5.91
2013-11-15 09:10:00;306.01;7.36
2013-11-15 10:10:00;269;8.19
2013-11-15 11:10:00;502.01;8.88
2013-11-15 12:10:00;313;9.36
2013-11-15 13:10:00;436.01;9.72
2013-11-15 14:10:00;396.01;9.78
2013-11-15 15:10:00;183;9.19
2013-11-15 16:10:00;86;8.2
2013-11-15 17:10:00;0;6.99
2013-11-15 18:10:00;0;5.83
2013-11-15 19:10:00;0;5.57
2013-11-15 20:10:00;0;4.76
2013-11-15 21:10:00;0;4.23
2013-11-15 22:10:00;0;3.84
2013-11-15 23:10:00;0;3.59
2013-11-16 00:10:00;0;3.51
2013-11-16 01:10:00;0;3.34
2013-11-16 02:10:00;0;3.19
2013-11-16 03:10:00;0;2.94
2013-11-16 04:10:00;0;2.65
2013-11-16 05:10:00;0;2.42
2013-11-16 06:10:00;0;2.06
2013-11-16 07:10:00;0;1.66
2013-11-16 08:10:00;150.01;2.09
2013-11-16 09:10:00;302.01;3.68
2013-11-16 10:10:00;266;5.13
2013-11-16 11:10:00;191;6.35
2013-11-16 12:10:00;195;7.18
2013-11-16 13:10:00;134;7.79
2013-11-16 14:10:00;137;7.96
2013-11-16 15:10:00;116;7.45
2013-11-16 16:10:00;70;6.11
2013-11-16 17:10:00;0;5.11
2013-11-16 18:10:00;0;4.21
2013-11-16 19:10:00;0;4.74
2013-11-16 20:10:00;0;4.39
2013-11-16 21:10:00;0;4.15
2013-11-16 22:10:00;0;3.86
2013-11-16 23:10:00;0;3.93
2013-11-17 00:10:00;0;3.95
2013-11-17 01:10:00;0;3.85
2013-11-17 02:10:00;0;3.51
2013-11-17 03:10:00;0;3.6
2013-11-17 04:10:00;0;3.69
2013-11-17 05:10:00;0;3.77
2013-11-17 06:10:00;0;3.9
2013-11-17 07:10:00;0;4.2
2013-11-17 08:10:00;20;4.47
2013-11-17 09:10:00;104;4.86
2013-11-17 10:10:00;67;5.22
2013-11-17 11:10:00;103;5.31
2013-11-17 12:10:00;60;5.48
2013-11-17 13:10:00;79;5.69
2013-11-17 14:10:00;82;5.92
2013-11-17 15:10:00;92;6.19
2013-11-17 16:10:00;39;6.21
2013-11-17 17:10:00;0;6.05
2013-11-17 18:10:00;0;5.88
2013-11-17 19:10:00;0;5.62
2013-11-17 20:10:00;0;5.42
2013-11-17 21:10:00;0;5.29
2013-11-17 22:10:00;0;5.31
2013-11-17 23:10:00;0;5.32
2013-11-18 00:10:00;0;5.02
2013-11-18 01:10:00;0;4.9
2013-11-18 02:10:00;0;4.75
2013-11-18 03:10:00;0;4.24
2013-11-18 04:10:00;0;3.74
2013-11-18 05:10:00;0;3.87
2013-11-18 06:10:00;0;4.03
2013-11-18 07:10:00;0;3.86
2013-11-18 08:10:00;71;4.38
2013-11-18 09:10:00;157;5.01
2013-11-18 10:10:00;357.01;5.78
2013-11-18 11:10:00;281;6.23
2013-11-18 12:10:00;297;7.35
2013-11-18 13:10:00;193;8.04
2013-11-18 14:10:00;305;8.78
2013-11-18 15:10:00;209;8.9
2013-11-18 16:10:00;50;8.52
2013-11-18 17:10:00;0;7.83
2013-11-18 18:10:00;0;7.48
2013-11-18 19:10:00;0;7.63
2013-11-18 20:10:00;0;7.3
2013-11-18 21:10:00;0;6.85
2013-11-18 22:10:00;0;6.04
2013-11-18 23:10:00;0;5.5
2013-11-19 00:10:00;0;4.95
2013-11-19 01:10:00;0;4.54
2013-11-19 02:10:00;0;4.05
2013-11-19 03:10:00;0;4.13
2013-11-19 04:10:00;0;3.9
2013-11-19 05:10:00;0;3.58
2013-11-19 06:10:00;0;3.84
2013-11-19 07:10:00;0;3.3
2013-11-19 08:10:00;138.01;3.71
2013-11-19 09:10:00;266.01;6.72
2013-11-19 10:10:00;403.01;8.18
2013-11-19 11:10:00;501.01;9.69
2013-11-19 12:10:00;510.01;10.83
2013-11-19 13:10:00;225;11.43
2013-11-19 14:10:00;269;11.25
2013-11-19 15:10:00;238.01;10.9
2013-11-19 16:10:00;88;9.86
2013-11-19 17:10:00;0;8.57
2013-11-19 18:10:00;0;7.43
2013-11-19 19:10:00;0;7.1
2013-11-19 20:10:00;0;6.22
2013-11-19 21:10:00;0;5.39
2013-11-19 22:10:00;0;4.63
2013-11-19 23:10:00;0;3.91
2013-11-20 00:10:00;0;3.22
2013-11-20 01:10:00;0;2.6
2013-11-20 02:10:00;0;2.13
2013-11-20 03:10:00;0;1.42
2013-11-20 04:10:00;0;0.89
2013-11-20 05:10:00;0;0.83
2013-11-20 06:10:00;0;0.7
2013-11-20 07:10:00;0;-0.12
2013-11-20 08:10:00;127;1.08
2013-11-20 09:10:00;185;3.4
2013-11-20 10:10:00;419.01;4.88
2013-11-20 11:10:00;425.01;6.31
2013-11-20 12:10:00;509.01;7.47
2013-11-20 13:10:00;473.01;8.16
2013-11-20 14:10:00;379.01;8.33
2013-11-20 15:10:00;236.01;8.24
2013-11-20 16:10:00;80;7.87
2013-11-20 17:10:00;0;6.73
2013-11-20 18:10:00;0;5.52
2013-11-20 19:10:00;0;4.54
2013-11-20 20:10:00;0;3.32
2013-11-20 21:10:00;0;2.26
2013-11-20 22:10:00;0;1.52
2013-11-20 23:10:00;0;0.92
2013-11-21 00:10:00;0;0.42
2013-11-21 01:10:00;0;0.04
2013-11-21 02:10:00;0;-0.34
2013-11-21 03:10:00;0;-0.87
2013-11-21 04:10:00;0;-1.11
2013-11-21 05:10:00;0;-1.33
2013-11-21 06:10:00;0;-1.5
2013-11-21 07:10:00;0;-1.66
2013-11-21 08:10:00;133.01;-0.99
2013-11-21 09:10:00;288.01;2.52
2013-11-21 10:10:00;413.01;5.02
2013-11-21 11:10:00;487.01;6.83
2013-11-21 12:10:00;508.01;8.19
2013-11-21 13:10:00;467.01;9.18
2013-11-21 14:10:00;363.01;9.59
2013-11-21 15:10:00;134;9.52
2013-11-21 16:10:00;80;8.88
2013-11-21 17:10:00;0;7.45
2013-11-21 18:10:00;0;6.65
2013-11-21 19:10:00;0;6.25
2013-11-21 20:10:00;0;5.67
2013-11-21 21:10:00;0;5.58
2013-11-21 22:10:00;0;5.43
2013-11-21 23:10:00;0;5.35
2013-11-22 00:10:00;0;5.29
2013-11-22 01:10:00;0;5.01
2013-11-22 02:10:00;0;4.96
2013-11-22 03:10:00;0;4.82
2013-11-22 04:10:00;0;4.58
2013-11-22 05:10:00;0;4.54
2013-11-22 06:10:00;0;4.27
2013-11-22 07:10:00;0;3.51
2013-11-22 08:10:00;126.01;3.32
2013-11-22 09:10:00;282.01;5.1
2013-11-22 10:10:00;409.01;6.57
2013-11-22 11:10:00;470.01;7.83
2013-11-22 12:10:00;498.01;8.77
2013-11-22 13:10:00;464.01;9.4
2013-11-22 14:10:00;350.01;9.65
2013-11-22 15:10:00;245.01;9.57
2013-11-22 16:10:00;79;8.83
2013-11-22 17:10:00;0;7.48
2013-11-22 18:10:00;0;6.08
2013-11-22 19:10:00;0;5.24
2013-11-22 20:10:00;0;4.1
2013-11-22 21:10:00;0;2.96
2013-11-22 22:10:00;0;1.88
2013-11-22 23:10:00;0;0.93
2013-11-23 00:10:00;0;0.24
2013-11-23 01:10:00;0;-0.22
2013-11-23 02:10:00;0;-0.63
2013-11-23 03:10:00;0;-0.98
2013-11-23 04:10:00;0;-1.2
2013-11-23 05:10:00;0;-1.07
2013-11-23 06:10:00;0;-0.74
2013-11-23 07:10:00;0;-0.35
2013-11-23 08:10:00;125.01;-0.24
2013-11-23 09:10:00;278.01;2.61
2013-11-23 10:10:00;407.01;4.63
2013-11-23 11:10:00;477.01;6.27
2013-11-23 12:10:00;500.01;7.57
2013-11-23 13:10:00;460.01;8.64
2013-11-23 14:10:00;367.01;8.84
2013-11-23 15:10:00;240.01;8.83
2013-11-23 16:10:00;77;8.23
2013-11-23 17:10:00;0;6.78
2013-11-23 18:10:00;0;5.64
2013-11-23 19:10:00;0;4.98
2013-11-23 20:10:00;0;4.16
2013-11-23 21:10:00;0;3.42
2013-11-23 22:10:00;0;2.71
2013-11-23 23:10:00;0;2.18
2013-11-24 00:10:00;0;1.61
2013-11-24 01:10:00;0;1.23
2013-11-24 02:10:00;0;1.04
2013-11-24 03:10:00;0;0.46
2013-11-24 04:10:00;0;0.13
2013-11-24 05:10:00;0;-0.02
2013-11-24 06:10:00;0;0.08
2013-11-24 07:10:00;0;0.24
2013-11-24 08:10:00;121.01;0.77
2013-11-24 09:10:00;275.01;3.42
2013-11-24 10:10:00;401.01;5.94
2013-11-24 11:10:00;473.01;7.58
2013-11-24 12:10:00;491.01;8.69
2013-11-24 13:10:00;455.01;9.41
2013-11-24 14:10:00;365.01;9.6
2013-11-24 15:10:00;232.01;9.37
2013-11-24 16:10:00;75;8.51
2013-11-24 17:10:00;0;6.98
2013-11-24 18:10:00;0;5.93
2013-11-24 19:10:00;0;5.53
2013-11-24 20:10:00;0;4.9
2013-11-24 21:10:00;0;4.37
2013-11-24 22:10:00;0;3.96
2013-11-24 23:10:00;0;3.57
2013-11-25 00:10:00;0;3.17
2013-11-25 01:10:00;0;3.04
2013-11-25 02:10:00;0;3.15
2013-11-25 03:10:00;0;3
2013-11-25 04:10:00;0;2.61
2013-11-25 05:10:00;0;2.23
2013-11-25 06:10:00;0;1.88
2013-11-25 07:10:00;0;2.05
2013-11-25 08:10:00;116.01;2.3
2013-11-25 09:10:00;272.01;4.25
2013-11-25 10:10:00;399.01;6.38
2013-11-25 11:10:00;477.01;8.02
2013-11-25 12:10:00;490.01;9.5
2013-11-25 13:10:00;452.01;10.54
2013-11-25 14:10:00;362.01;11.04
2013-11-25 15:10:00;229.01;10.85
2013-11-25 16:10:00;73;9.82
2013-11-25 17:10:00;0;7.98
2013-11-25 18:10:00;0;6.52
2013-11-25 19:10:00;0;5.87
2013-11-25 20:10:00;0;4.97
2013-11-25 21:10:00;0;4.27
2013-11-25 22:10:00;0;3.24
2013-11-25 23:10:00;0;2.32
2013-11-26 00:10:00;0;2.21
2013-11-26 01:10:00;0;2.68
2013-11-26 02:10:00;0;3.03
2013-11-26 03:10:00;0;1.78
2013-11-26 04:10:00;0;0.64
2013-11-26 05:10:00;0;-0.12
2013-11-26 06:10:00;0;-0.71
2013-11-26 07:10:00;0;-1.12
2013-11-26 08:10:00;112;-0.35
2013-11-26 09:10:00;267.01;2.43
2013-11-26 10:10:00;391.01;4.79
2013-11-26 11:10:00;466.01;6.54
2013-11-26 12:10:00;484.01;7.84
2013-11-26 13:10:00;449.01;8.71
2013-11-26 14:10:00;359.01;9
2013-11-26 15:10:00;227.01;8.77
2013-11-26 16:10:00;78;7.92
2013-11-26 17:10:00;0;6.36
2013-11-26 18:10:00;0;5.1
2013-11-26 19:10:00;0;4.46
2013-11-26 20:10:00;0;3.71
2013-11-26 21:10:00;0;2.94
2013-11-26 22:10:00;0;2.43
2013-11-26 23:10:00;0;2.03
2013-11-27 00:10:00;0;1.72
2013-11-27 01:10:00;0;1.19
2013-11-27 02:10:00;0;0.85
2013-11-27 03:10:00;0;0.69
2013-11-27 04:10:00;0;0.37
2013-11-27 05:10:00;0;0.05
2013-11-27 06:10:00;0;-0.31
2013-11-27 07:10:00;0;-0.42
2013-11-27 08:10:00;108;-0.37
2013-11-27 09:10:00;261.01;1.76
2013-11-27 10:10:00;381.01;4.09
2013-11-27 11:10:00;459.01;5.72
2013-11-27 12:10:00;481.01;7.02
2013-11-27 13:10:00;446.01;8
2013-11-27 14:10:00;357.01;8.58
2013-11-27 15:10:00;225.01;8.77
2013-11-27 16:10:00;71;8.2
2013-11-27 17:10:00;0;6.55
2013-11-27 18:10:00;0;4.78
2013-11-27 19:10:00;0;4.33
2013-11-27 20:10:00;0;3.62
2013-11-27 21:10:00;0;2.9
2013-11-27 22:10:00;0;1.99
2013-11-27 23:10:00;0;1.22
2013-11-28 00:10:00;0;0.65
2013-11-28 01:10:00;0;0.09
2013-11-28 02:10:00;0;-0.21
2013-11-28 03:10:00;0;-0.35
2013-11-28 04:10:00;0;-0.41
2013-11-28 05:10:00;0;-0.34
2013-11-28 06:10:00;0;-0.29
2013-11-28 07:10:00;0;-0.03
2013-11-28 08:10:00;96;0.07
2013-11-28 09:10:00;258.01;1.52
2013-11-28 10:10:00;380.01;3.26
2013-11-28 11:10:00;464.01;4.57
2013-11-28 12:10:00;489.01;5.86
2013-11-28 13:10:00;445.01;6.81
2013-11-28 14:10:00;359.01;7.62
2013-11-28 15:10:00;199;7.79
2013-11-28 16:10:00;71;7.57
2013-11-28 17:10:00;0;6.55
2013-11-28 18:10:00;0;5.63
2013-11-28 19:10:00;0;4.37
2013-11-28 20:10:00;0;3.57
2013-11-28 21:10:00;0;2.81
2013-11-28 22:10:00;0;1.98
2013-11-28 23:10:00;0;1.07
2013-11-29 00:10:00;0;0.05
2013-11-29 01:10:00;0;-0.85
2013-11-29 02:10:00;0;-1.59
2013-11-29 03:10:00;0;-2.1
2013-11-29 04:10:00;0;-2.32
2013-11-29 05:10:00;0;-2.42
2013-11-29 06:10:00;0;-2.48
2013-11-29 07:10:00;0;-2.79
2013-11-29 08:10:00;103;-2.46
2013-11-29 09:10:00;258.01;0.61
2013-11-29 10:10:00;382.01;3.48
2013-11-29 11:10:00;458.01;5.44
2013-11-29 12:10:00;483.01;6.93
2013-11-29 13:10:00;443.01;7.94
2013-11-29 14:10:00;358.01;8.78
2013-11-29 15:10:00;227.01;9.03
2013-11-29 16:10:00;59.78;8.55
2013-11-29 17:10:00;0;7.1
2013-11-29 18:10:00;0;5.25
2013-11-29 19:10:00;0;3.61
2013-11-29 20:10:00;0;2.5
2013-11-29 21:10:00;0;1.55
2013-11-29 22:10:00;0;0.64
2013-11-29 23:10:00;0;-0.31
2013-11-30 00:10:00;0;-0.98
2013-11-30 01:10:00;0;-1.18
2013-11-30 02:10:00;0;-1.56
2013-11-30 03:10:00;0;-1.66
2013-11-30 04:10:00;0;-1.39
2013-11-30 05:10:00;0;-1.48
2013-11-30 06:10:00;0;-1.53
2013-11-30 07:10:00;0;-1.58
2013-11-30 08:10:00;98;-1.07
2013-11-30 09:10:00;250.01;1.23
2013-11-30 10:10:00;311.01;3.48
2013-11-30 11:10:00;185;5.34
2013-11-30 12:10:00;271;6.76
2013-11-30 13:10:00;164;7.43
2013-11-30 14:10:00;129;7.46
2013-11-30 15:10:00;106;7.49
2013-11-30 16:10:00;46.69;6.8
2013-11-30 17:10:00;0;5.69
2013-11-30 18:10:00;0;5.36
2013-11-30 19:10:00;0;5.79
2013-11-30 20:10:00;0;5.26
2013-11-30 21:10:00;0;4.61
2013-11-30 22:10:00;0;3.93
2013-11-30 23:10:00;0;3
2013-12-01 00:10:00;0;2.26
2013-12-01 01:10:00;0;1.61
